GEOID,sovi_weighted,rank_weighted
g42089,-1.1710489703991667,2185.0
g42091,-4.5119553613789165,2980.0
g42093,1.071323754307437,998.0
g42095,-1.1947478722273217,2202.0
g42097,1.1590100414186377,958.0
g42099,-3.0446388261657726,2763.0
g42101,6.6360987035582095,64.0
g42103,-0.99395395004111,2099.0
g42105,0.12972575683607768,1504.0
g42107,0.3587751158438731,1390.0
g42109,-1.1334107887956475,2169.0
g42111,-0.7734077700557405,2003.0
g42113,2.6573887994202177,405.0
g42115,-1.0898639178529534,2145.0
g42117,-0.5805073979033517,1908.0
g42119,-2.7937030793167965,2706.0
g42121,0.9978046802704523,1033.0
g42123,0.0637251894205989,1549.0
g42125,-0.41547533255319524,1824.0
g42127,-0.3835844533379874,1804.0
g42129,-0.30174041012316244,1758.0
g42131,-1.181414765298892,2191.0
g42133,-2.1196431292100657,2530.0
g44001,-1.8637221980928649,2444.0
g44003,-1.458755364926085,2310.0
g44005,-1.227465595320504,2220.0
g44007,2.9113727971450047,342.0
g44009,-2.8142066127728262,2712.0
g45001,0.7517385621416943,1164.0
g45003,-0.8474584953394013,2039.0
g45005,0.8687215393796941,1098.0
g45007,-0.4512640587554809,1849.0
g45009,2.9879649575348672,329.0
g45011,0.6537222543039787,1219.0
g45013,0.6189442698817611,1231.0
g45015,-3.3821531914854965,2838.0
g45017,-0.8357612427682488,2031.0
g45019,-1.1414749485484414,2174.0
g45021,-0.29270991419755177,1751.0
g45023,0.511027835158163,1298.0
g45025,-0.20280796844447146,1695.0
g45027,1.8649334345448327,642.0
g45029,1.4009178222916128,849.0
g45031,0.310322230081696,1414.0
g45033,3.2700153815860857,290.0
g45035,-3.1540645576655844,2793.0
g45037,-3.755826398659142,2898.0
g45039,1.766711301695399,689.0
g45041,0.8744235907487259,1095.0
g45043,2.7747683341531277,378.0
g45045,-1.4655505513924325,2312.0
g45047,1.837156851662141,653.0
g45049,0.5400519334194811,1285.0
g45051,1.7781500194733444,686.0
g45053,0.6476115255591954,1223.0
g45055,-0.7447702981854561,1994.0
g45057,-0.8787867981711314,2059.0
g45059,0.7701414490031633,1152.0
g45061,1.6774284881764556,731.0
g45063,-3.0047625596965806,2756.0
g45065,1.3457074150616202,873.0
g45067,3.310523056868023,284.0
g45069,0.908793981298073,1071.0
g45071,0.60311016553697,1242.0
g45073,-0.06118023245284798,1615.0
g45075,1.5893641792420183,768.0
g45077,-2.3288075306717473,2582.0
g45079,-1.585784418783601,2354.0
g45081,-0.1972712750021679,1693.0
g45083,-0.5066531644440622,1873.0
g45085,0.1366344665482332,1498.0
g45087,2.2179778814086406,515.0
g45089,2.3771756829149577,463.0
g45091,-2.5339659220597275,2634.0
g46003,0.9752988122294013,1040.0
g46005,0.8287407725546458,1125.0
g46007,8.868870989818879,29.0
g46009,-0.43155103442845577,1831.0
g46011,-4.102242248677503,2949.0
g46013,0.05759424454170592,1551.0
g46015,1.4083182293266687,843.0
g46017,9.00517383488158,25.0
g46019,-0.7445463384898282,1993.0
g46021,1.6703579769643833,734.0
g46023,6.100080649598446,80.0
g46025,2.348395573702728,474.0
g46027,-1.8791874532567214,2453.0
g46029,-1.2857960207753685,2245.0
g46031,5.2382985009495355,115.0
g46033,0.7305811528980841,1174.0
g46035,0.09153817452017687,1529.0
g46037,4.001161954860031,192.0
g46039,-1.2881581179739305,2249.0
g46041,6.159271539407993,79.0
g46043,2.2006446312910724,522.0
g46045,-0.03598467261599425,1596.0
g46047,6.1911809037367656,76.0
g46049,1.4354068455795603,832.0
g46051,0.011445881873735742,1575.0
g46053,2.7049559340955094,395.0
g46055,-1.5844315890431666,2352.0
g46057,-1.163561527269818,2180.0
g46059,1.8764757278703263,634.0
g46061,-1.996331762193408,2488.0
g46063,-4.508742867414695,2979.0
g46065,-1.4692267564191228,2313.0
g46067,4.600745982260306,143.0
g46069,3.368638414170506,270.0
g46071,2.3631366414173924,469.0
g46073,4.2871667389544355,162.0
g46075,0.29518298662606246,1424.0
g46077,0.07530565208250228,1539.0
g46079,-0.6109331800500029,1924.0
g46081,0.5741260816323759,1259.0
g46083,-5.990510419523069,3082.0
g46085,2.391794922101005,459.0
g46087,-0.11439623764207507,1645.0
g46089,4.529411019930793,146.0
g46091,0.4994612012943509,1307.0
g46093,-3.030168526665214,2762.0
g46095,7.327878280103906,52.0
g46097,0.4029967945791565,1363.0
g46099,-1.8418333324593994,2440.0
g46101,-0.588503055904273,1913.0
g46103,-0.6887680087475974,1960.0
g46105,0.6977026850689494,1194.0
g46107,3.7432272768970014,229.0
g46109,4.081461155369797,180.0
g46111,-0.1660934523058376,1677.0
g46113,12.807834047240135,5.0
g46115,0.7666241479718472,1155.0
g46117,-3.307587874709524,2824.0
g46119,-5.74275528702942,3065.0
g46121,10.972371917603976,9.0
g46123,2.0571511917129834,566.0
g46125,-0.21770040459715556,1704.0
g46127,-5.111406114848769,3025.0
g46129,3.9230828071464576,201.0
g46135,-0.7503355510534404,1996.0
g46137,6.658484470679789,62.0
g47001,-0.04721791909183892,1604.0
g47003,-1.1369362115802173,2173.0
g47005,1.5436548871902667,790.0
g47007,-1.2475647559733276,2232.0
g47009,-0.8749692469923479,2055.0
g47011,-0.7660216965837984,2001.0
g47013,1.9455489841906535,611.0
g47015,-0.26133968801487806,1729.0
g47017,0.9387325134041218,1060.0
g47019,1.1138009048504673,978.0
g47021,-4.220981882737996,2956.0
g47023,-0.8396793213956694,2034.0
g47025,-0.3984651193397497,1815.0
g47027,1.2600988766636732,909.0
g47029,2.0658819764392082,564.0
g47031,-0.07259218524465955,1621.0
g47033,1.8391944987742157,651.0
g47035,2.7119651511234277,393.0
g47037,-0.9812206429815675,2095.0
g47039,1.605360386921867,757.0
g47041,0.18784081368418937,1471.0
g47043,-1.6753237673179942,2385.0
g47045,0.3558647954291735,1392.0
g47047,-3.1207261734917515,2785.0
g47049,0.815590556299175,1130.0
g47051,-0.7102655919493217,1975.0
g47053,1.5089284656805746,807.0
g47055,-0.6473445857324702,1939.0
g47057,-1.2897877732557248,2251.0
g47059,0.4661540093914113,1331.0
g47061,2.5483972329069506,429.0
g47063,0.8343710875704817,1120.0
g47065,-0.15317712671014339,1667.0
g47067,2.8960366209982125,347.0
g47069,-1.4169720173246445,2290.0
g47071,1.4359892939808554,831.0
g47073,-1.0020972570683297,2102.0
g47075,2.323500662074908,483.0
g47077,-1.0518542190265496,2126.0
g47079,1.369534794675324,864.0
g47081,-2.3366746047491143,2584.0
g47083,-1.1991996295793375,2207.0
g47085,0.33608471012594276,1400.0
g47087,0.07055030925780414,1544.0
g47089,-0.10383537062065906,1638.0
g47091,-0.7141574555595898,1977.0
g47093,-2.4561719321253697,2614.0
g47095,0.5946853386899988,1248.0
g47097,-0.351025491125315,1788.0
g47099,-0.45714055431240364,1852.0
g47101,-0.2979502152009127,1755.0
g47103,-0.5060319977267251,1872.0
g47105,-0.25028434536297817,1724.0
g47107,-0.6033962362503316,1919.0
g47109,0.125840886730066,1508.0
g47111,-0.7402529113059015,1990.0
g47113,0.07274104055815145,1542.0
g47115,-0.6023055300555911,1918.0
g47117,-1.4507592525592674,2306.0
g47119,0.018923746420187237,1570.0
g47121,-2.725963263556325,2690.0
g47123,-0.2964878459198337,1753.0
g47125,-1.9654371200624543,2477.0
g47127,-1.0375187768916492,2116.0
g47129,-2.179563791364455,2547.0
g47131,1.4414360205798311,830.0
g47133,-1.088536807136659,2144.0
g47135,2.229278062008233,512.0
g47137,0.17618944522470725,1475.0
g47139,-0.44625224495979054,1844.0
g47141,-0.08618511619602609,1627.0
g47143,-0.27798798781643796,1744.0
g47145,-0.41223533111824767,1822.0
g47147,-2.5578600178619246,2643.0
g47149,-3.9172537315431737,2925.0
g47151,0.49591111766607354,1310.0
g47153,-0.13237072271414307,1654.0
g47155,1.0765298678393482,995.0
g47157,-0.31194784344400217,1764.0
g47159,-2.25835621619804,2561.0
g47161,-1.016318235173055,2106.0
g47163,0.4609855358907641,1333.0
g47165,-2.996668085478463,2752.0
g47167,-2.795317633008496,2707.0
g47169,-3.1538555392329304,2792.0
g47171,1.0293939783219708,1021.0
g47173,-1.9415074007170279,2470.0
g47175,0.6700073573865999,1208.0
g47177,0.1275923541414159,1506.0
g47179,-0.7407803215483281,1992.0
g47181,-1.6847239837411623,2389.0
g47183,-0.3438159602932681,1781.0
g47185,-0.21239523252423398,1698.0
g47187,-8.433634734933726,3130.0
g47189,-4.238942365046553,2957.0
g48001,-2.6428771397555453,2672.0
g48003,-0.6128671581494713,1925.0
g48005,1.4216072378989963,839.0
g48007,3.782323512645048,223.0
g48009,-3.1770631959351574,2796.0
g48011,1.530225181456767,796.0
g48013,2.093763613019684,553.0
g48015,-0.9253760365212006,2079.0
g48017,1.918378025866491,624.0
g48019,0.023402722377697138,1567.0
g48021,-2.389333415315107,2598.0
g48023,2.988815411881731,327.0
g48025,1.1504588627076884,962.0
g48027,-0.38975018419064733,1810.0
g48029,2.2415936203294238,508.0
g48031,-0.08482382968849056,1625.0
g48033,-3.226047579200753,2808.0
g48035,2.931372267449371,336.0
g48037,-0.4371436521384403,1838.0
g48039,-3.932120190968437,2926.0
g48041,-1.9407414322116758,2469.0
g48043,0.16776991245338646,1481.0
g48045,1.1538484218097187,961.0
g48047,14.685343871783125,2.0
g48049,1.6089485072368688,756.0
g48051,0.21296673982314474,1459.0
g48053,1.0766953980721865,994.0
g48055,1.2926016071583684,896.0
g48057,0.8597001835207565,1103.0
g48059,-1.0243926173504745,2109.0
g48061,9.280688247360853,23.0
g48063,2.1186288651094642,543.0
g48065,-3.0547403751214053,2766.0
g48067,2.9939758047054053,325.0
g48069,2.6825123613420487,399.0
g48071,-6.795600423125285,3108.0
g48073,1.9336774836485981,620.0
g48075,-1.3603449605087987,2271.0
g48077,-1.54084919820205,2338.0
g48079,1.0334125495594568,1020.0
g48081,4.199506005822268,170.0
g48083,4.0380199432344615,187.0
g48085,-6.899446434266419,3112.0
g48087,3.8675070974495194,208.0
g48089,1.475773502024342,817.0
g48091,-2.406523673101706,2603.0
g48093,3.2201265227257765,299.0
g48095,-2.2547276999840733,2560.0
g48097,0.39022602496810366,1369.0
g48099,-0.11651786922823315,1647.0
g48101,8.33572446789805,34.0
g48103,0.5748239028210191,1258.0
g48105,3.03810913643319,323.0
g48107,6.0213769551580825,86.0
g48109,9.32233131756338,22.0
g48111,-0.9113051499372071,2070.0
g48113,0.4694637492651767,1330.0
g48115,0.25811911730493664,1441.0
g48117,2.697829818331085,396.0
g48119,1.5601166625416156,784.0
g48121,-5.400730492295239,3047.0
g48123,2.195000679267477,523.0
g48125,3.3471335533063504,277.0
g48127,10.367138943901574,12.0
g48129,0.3945515227150276,1367.0
g48131,10.141469201769532,14.0
g48133,2.8514259773706385,356.0
g48135,0.604197415936925,1241.0
g48137,5.735629217905325,92.0
g48139,-2.736085876291362,2693.0
g48141,6.5652861179920885,66.0
g48143,-1.0465013743150078,2124.0
g48145,4.665961655346208,138.0
g48147,-0.9000451714613313,2065.0
g48149,1.0353953119880077,1017.0
g48151,2.3458141487810793,476.0
g48153,4.951041195108503,126.0
g48155,9.905774113881133,16.0
g48157,-6.211754949201941,3094.0
g48159,1.4032145825824998,845.0
g48161,-0.9516795426687819,2085.0
g48163,3.441083038128201,266.0
g48165,-2.386283520310375,2596.0
g48167,-2.148638480626694,2536.0
g48169,2.216512905010338,518.0
g48171,3.648886312681481,236.0
g48173,-10.26122666767524,3142.0
g48175,2.141391322022064,536.0
g48177,2.8864708660075236,350.0
g48179,-0.7490823960928773,1995.0
g48181,0.700951858902346,1189.0
g48183,0.22338424396362822,1454.0
g48185,-0.5740990428807704,1904.0
g48187,-1.7985053497706152,2431.0
g48189,2.558016437657504,425.0
g48191,5.192962308293541,119.0
g48193,4.187516276914781,172.0
g48195,0.9831784498100626,1037.0
g48197,4.47729048521726,148.0
g48199,-3.146474317290231,2789.0
g48201,-0.2214792412690494,1705.0
g48203,-0.8384069395535518,2032.0
g48205,-7.170675365634972,3117.0
g48207,1.8208606546126158,661.0
g48209,-3.1862503061002183,2799.0
g48211,0.45494385581549057,1337.0
g48213,0.595113423210561,1246.0
g48215,8.234841292903774,36.0
g48217,1.044740755677787,1011.0
g48219,0.7219219185107923,1177.0
g48221,-0.9513852967390419,2084.0
g48223,0.4376025056929072,1344.0
g48225,1.7659469282977172,690.0
g48227,2.138956456440425,537.0
g48229,7.001643561174085,56.0
g48231,-1.0956210947113012,2148.0
g48233,-0.6995098998321144,1969.0
g48235,-1.6867954955697484,2390.0
g48237,-3.6390772478820943,2875.0
g48239,0.38565644544881716,1373.0
g48241,0.15242490938679687,1492.0
g48243,3.438396680959656,267.0
g48245,0.17094532037523452,1478.0
g48247,6.00413245973738,87.0
g48249,5.348493469775065,110.0
g48251,-3.2686260933157754,2812.0
g48253,-0.493570511978743,1864.0
g48255,0.6926655662378045,1199.0
g48257,-2.7422857427029905,2695.0
g48259,-3.473825983430854,2853.0
g48261,9.139554442565478,24.0
g48263,2.1849016521116047,525.0
g48265,4.133730559333182,175.0
g48267,3.889981245313446,204.0
g48269,-3.6784880044268458,2884.0
g48271,5.423040064479446,107.0
g48273,4.1111366919558945,176.0
g48275,6.444081548274605,68.0
g48277,1.8368545790900082,654.0
g48279,5.252134916096248,113.0
g48281,0.2891843692413326,1426.0
g48283,7.764727954222759,45.0
g48285,1.522361604757521,803.0
g48287,-0.343292045911902,1780.0
g48289,1.5244649308150886,802.0
g48291,-2.524035928776916,2631.0
g48293,1.1980695562112036,934.0
g48295,-0.6528672416258752,1941.0
g48297,1.562831908876932,780.0
g48299,3.8655033715339533,209.0
g48301,-14.677949315945634,3143.0
g48303,0.35622064521791263,1391.0
g48305,3.910064291487159,203.0
g48307,2.476464240452438,441.0
g48309,1.527993461639741,799.0
g48311,-2.891138763476615,2729.0
g48313,-0.263888167537492,1734.0
g48315,2.1837528042618537,527.0
g48317,0.3278695165729677,1408.0
g48319,2.0716373489359134,559.0
g48321,1.9386552784463689,614.0
g48323,10.37039450769587,11.0
g48325,0.5349046776301936,1287.0
g48327,8.68837638460639,31.0
g48329,-2.0331746112441094,2500.0
g48331,2.4389721328682046,446.0
g48333,2.7582338748733903,381.0
g48335,-3.537274755440275,2859.0
g48337,0.6734550304143961,1207.0
g48339,-4.422261237452235,2970.0
g48341,1.513411358231303,804.0
g48343,3.5438001561467836,251.0
g48345,-1.7269410114056098,2401.0
g48347,0.7533493895218699,1163.0
g48349,1.5840644731326083,771.0
g48351,-1.4172863403849356,2291.0
g48353,4.070640478072325,181.0
g48355,3.5687105348226087,247.0
g48357,0.212402976879988,1460.0
g48359,2.7593058048571786,380.0
g48361,-2.554271144059462,2641.0
g48363,1.6432029838975706,745.0
g48365,-1.82401980599324,2435.0
g48367,-4.934134020532458,3015.0
g48369,2.3929829066504027,458.0
g48371,2.1055158914731797,547.0
g48373,1.470045507106618,818.0
g48375,2.3054848405866877,489.0
g48377,9.501058773174638,19.0
g48379,-0.2298649712737877,1711.0
g48381,-2.5312526369444357,2633.0
g48383,-2.439231644267494,2610.0
g48385,5.626508300355457,96.0
g48387,4.301351471384412,160.0
g48389,7.430229166137728,50.0
g48391,5.480998955363224,104.0
g48393,-0.039008366205749434,1598.0
g48395,2.7963636987799934,373.0
g48397,-6.068567183450031,3085.0
g48399,4.434114678525614,151.0
g48401,-1.6609487584180433,2380.0
g48403,3.8359940612200063,221.0
g48405,6.843077322231585,59.0
g48407,-0.42260123539551664,1826.0
g48409,2.643025468192926,406.0
g48411,0.6965414238540419,1196.0
g48413,1.6637147711732483,735.0
g48415,0.12207282777279604,1512.0
g48417,0.17491835366529318,1476.0
g48419,0.38903507027814577,1371.0
g48421,0.5034369105415004,1305.0
g48423,0.07986433932180625,1536.0
g48425,-2.2396647841370716,2558.0
g48427,14.132419345635865,3.0
g48429,0.22449067571689274,1453.0
g48431,0.30864336353376887,1416.0
g48433,-1.0524658439398933,2127.0
g48435,-0.15236281139262164,1666.0
g48437,1.3686591928233454,865.0
g48439,-1.7444597387839673,2408.0
g48441,1.2623121224196858,905.0
g48443,3.0981354671656756,314.0
g48445,2.081921910240465,556.0
g48447,-0.16660966799567722,1679.0
g48449,1.7343280635502025,702.0
g48451,2.297314149985249,491.0
g48453,-2.9030283534714965,2733.0
g48455,3.7059449199953476,230.0
g48457,-0.4402839471872424,1839.0
g48459,-1.1314652457165668,2168.0
g48461,2.3452937634320925,477.0
g48463,7.073734564634746,54.0
g48465,6.959795834908421,57.0
g48467,0.49184883317528927,1312.0
g48469,1.8460336308919718,648.0
g48471,-2.6898413558849903,2683.0
g48473,-2.4277793650416366,2607.0
g48475,3.485607774125324,261.0
g48477,1.615506900291848,754.0
g48479,9.38088196777292,21.0
g48481,2.9739526204487503,330.0
g48483,0.5149360090161129,1295.0
g48485,-0.064727429977123,1619.0
g48487,3.8865219267206768,205.0
g48489,7.851939335166724,43.0
g48491,-4.171597723152507,2952.0
g48493,-1.7512565846084742,2411.0
g48495,1.7057307038450717,717.0
g48497,-3.762413777373496,2901.0
g48499,2.5526153894081003,427.0
g48501,0.7020101155936853,1188.0
g48503,1.445192827066358,827.0
g48505,8.977039904050336,27.0
g48507,11.850403080325162,6.0
g49001,-0.8053214674718971,2018.0
g49003,-3.8074521965768717,2912.0
g49005,-3.731254580924112,2893.0
g49007,-0.913326740292157,2072.0
g49009,0.388405294688154,1372.0
g49011,-6.0306163233622385,3084.0
g49013,-5.133897616594074,3030.0
g49015,-3.424250952243674,2845.0
g49017,0.4124061102724971,1354.0
g49019,-0.2481389614359858,1722.0
g49021,-2.3781385759795732,2592.0
g49023,-2.7074628645841665,2685.0
g49025,-0.3268622391205793,1771.0
g49027,-1.3411479451218422,2266.0
g49029,-6.88374933179386,3111.0
g49031,2.375688406149985,464.0
g49033,-1.923994676833798,2466.0
g49035,-3.6037043251712264,2871.0
g49037,3.7791228466205387,225.0
g49039,-2.886799809425853,2727.0
g49041,-2.182947742046717,2548.0
g49043,-7.625036039420644,3120.0
g49045,-5.235497427050806,3039.0
g49047,-5.340901044068293,3044.0
g49049,-5.218500310143766,3038.0
g49051,-4.610838979500079,2990.0
g49053,-0.4186139083235232,1825.0
g49055,-1.8029442866240697,2432.0
g49057,-2.442495892859995,2611.0
g50001,-2.6018617910931146,2657.0
g50003,0.9734633174382474,1044.0
g50005,-0.02635811893652118,1587.0
g50007,-3.505264662595276,2856.0
g50009,1.2614107056628827,908.0
g50011,-2.582630321988608,2651.0
g50013,-4.259764637199449,2958.0
g50015,-2.2373243600155375,2557.0
g50017,-2.306441839146644,2575.0
g50019,0.855986164984573,1105.0
g50021,-0.026403037655073902,1588.0
g50023,-1.8384755376527113,2439.0
g50025,-0.5086092263986812,1875.0
g50027,-0.848441206461541,2041.0
g51001,1.5683308512171172,777.0
g51003,-3.907143102014259,2923.0
g51005,1.6015038251377587,758.0
g51007,-2.9834462746633985,2747.0
g51009,0.6615829975533075,1214.0
g51011,-0.10736475107842747,1641.0
g51013,-8.483489489543661,3132.0
g51015,-2.5423356626095317,2639.0
g51017,2.5360962858864315,431.0
g51019,-3.749613478802937,2897.0
g51021,-3.5558404649323956,2864.0
g51023,-4.053051425837264,2940.0
g51025,2.4614626552402936,445.0
g51027,0.7961445845818123,1142.0
g51029,1.218178095819024,923.0
g51031,-1.2258556637548508,2215.0
g51033,-2.446793110823932,2612.0
g51035,0.47527005037015035,1324.0
g51036,-1.148953447536654,2177.0
g51037,1.809321287570346,668.0
g51041,-4.647336277026261,2994.0
g51043,-4.6361200498976,2993.0
g51045,0.19687517133938898,1466.0
g51047,-3.285698053647984,2817.0
g51049,-0.4007918143998282,1816.0
g51051,0.31663887506381805,1411.0
g51053,-1.5135185821763435,2329.0
g51057,1.4812000630677757,816.0
g51059,-8.094707304114294,3128.0
g51061,-6.077200832618821,3086.0
g51063,-1.4214793721513301,2295.0
g51065,-1.584508777408434,2353.0
g51067,-1.2260481740335523,2217.0
g51069,-4.29849435956839,2960.0
g51071,-0.47825171659852544,1858.0
g51073,-2.8434926165209893,2720.0
g51075,-7.633671069332607,3121.0
g51077,1.6726629777451008,732.0
g51079,-2.638213803629818,2668.0
g51081,-3.3038130402997594,2822.0
g51083,2.6840805198532873,398.0
g51085,-5.513801530545091,3056.0
g51087,-2.153082191483861,2538.0
g51089,1.5112675083451244,806.0
g51091,2.1758183073067485,529.0
g51093,-3.7800669033064667,2903.0
g51095,-1.9562095816034686,2476.0
g51097,-2.463638972019518,2617.0
g51099,-6.425820228251734,3100.0
g51101,-4.4850992629638355,2976.0
g51103,6.236872058322048,74.0
g51105,1.1585372589280047,959.0
g51107,-10.20769084497048,3141.0
g51109,-2.9149148183429996,2738.0
g51111,0.006833965913387363,1577.0
g51113,-0.04801351744254123,1606.0
g51115,0.8505105702375768,1112.0
g51117,2.8506622677345486,357.0
g51119,0.7419432982294454,1168.0
g51121,-4.363552479664468,2966.0
g51125,1.4530648817145162,822.0
g51127,-5.821711932312642,3072.0
g51131,4.023774282055767,190.0
g51133,2.570376464367601,422.0
g51135,1.8648738971361496,643.0
g51137,-1.067101689231505,2134.0
g51139,0.47068777850167454,1329.0
g51141,2.5520551378570477,428.0
g51143,-1.1018539536492975,2151.0
g51145,-8.294972299203678,3129.0
g51147,1.1112851156213304,980.0
g51149,-6.7871531529533184,3107.0
g51153,-6.181881968483729,3093.0
g51155,0.08787353682007454,1533.0
g51157,-2.7167093135625446,2686.0
g51159,-1.7960953113497091,2430.0
g51161,-2.0067847067584914,2493.0
g51163,-0.34572202190685125,1782.0
g51165,-1.8640625377702658,2445.0
g51167,-0.38713579971221224,1808.0
g51169,1.0571942723424796,1003.0
g51171,0.6184331872331952,1232.0
g51173,1.817202305595915,664.0
g51175,-0.9027748193444276,2067.0
g51177,-4.604895236187403,2989.0
g51179,-7.745844191567006,3125.0
g51181,-2.148736493316179,2537.0
g51183,-1.658630079657934,2378.0
g51185,0.08269523431819437,1534.0
g51187,-2.7205296599795026,2687.0
g51191,-1.3585496470439762,2270.0
g51193,1.2528713572341754,911.0
g51195,-1.1060286420354155,2154.0
g51197,0.2669141862585789,1435.0
g51199,-5.762093265917009,3069.0
g51510,-4.501867988831139,2978.0
g51515,6.438257787964218,69.0
g51520,5.166879541515009,120.0
g51530,2.913050058886377,340.0
g51540,-0.698964107281169,1968.0
g51550,-4.411501758405658,2969.0
g51570,2.290503309672974,492.0
g51580,0.8474786851267886,1113.0
g51590,6.219738851603213,75.0
g51595,8.750037142071637,30.0
g51600,-6.138569945853128,3089.0
g51610,-8.482982546440622,3131.0
g51620,7.9617774537020365,40.0
g51630,0.15730643256542454,1488.0
g51640,9.708340786358132,18.0
g51650,-1.1081794210640912,2157.0
g51660,1.5620945884641348,782.0
g51670,4.18951478560701,171.0
g51678,-3.070394572437101,2773.0
g51680,2.3094194740941383,485.0
g51683,-1.949940177993484,2475.0
g51685,-0.17548968916367813,1684.0
g51690,8.624158929236966,33.0
g51700,0.12321180877739657,1511.0
g51710,-0.9493320170308155,2082.0
g51720,3.258693735620008,293.0
g51730,6.945790967184085,58.0
g51735,-6.33020205369116,3098.0
g51740,1.8275612768538854,658.0
g51750,1.0406911159197656,1014.0
g51760,2.6179843991780185,411.0
g51770,3.627779865640484,240.0
g51775,0.579475164587673,1255.0
g51790,4.290921107574027,161.0
g51800,-2.6721062475829993,2680.0
g51810,-3.8933349900188636,2922.0
g51820,2.2875948339373,493.0
g51830,-0.6945102264076115,1964.0
g51840,2.050065188002807,573.0
g53001,2.7570027194199764,383.0
g53003,2.3533824466932503,471.0
g53005,-2.5754598251469085,2648.0
g53007,0.9739774164148984,1043.0
g53009,2.733840826811451,386.0
g53011,-2.8995395109060818,2732.0
g53013,2.9556281668055018,333.0
g53015,0.36347972657653854,1386.0
g53017,-0.3372404924017891,1776.0
g53019,1.4877776143609882,813.0
g53021,1.6441939923711457,743.0
g53023,1.5950671280099902,765.0
g53025,0.8951854869602307,1081.0
g53027,1.5619442195986266,783.0
g53029,-1.5005633259355426,2322.0
g53031,1.1669551386758954,952.0
g53033,-4.954511898332883,3018.0
g53035,-3.1976536016000057,2802.0
g53037,-1.243560919984839,2227.0
g53039,-0.15359315344702384,1669.0
g53041,0.4074164828492993,1360.0
g53043,0.16443652178936685,1482.0
g53045,0.2472635967523179,1444.0
g53047,3.0336292381585066,324.0
g53049,3.19775277078859,301.0
g53051,0.5462109163648026,1281.0
g53053,-2.3777745820536897,2591.0
g53055,0.5166033019025522,1294.0
g53057,-0.6141313794583675,1930.0
g53059,-3.580686666863579,2866.0
g53061,-4.184159966591757,2953.0
g53063,-1.1954553569751296,2203.0
g53065,-0.39531811210190704,1814.0
g53067,-2.1754735794517535,2545.0
g53069,-0.157880138850172,1672.0
g53071,1.0179008126206208,1026.0
g53073,-1.6978876109796828,2391.0
g53075,-2.955768415762963,2741.0
g53077,3.2706976330620963,288.0
g54001,1.0929847986911592,991.0
g54003,-2.3296683089334667,2583.0
g54005,-1.2017338380920461,2210.0
g54007,0.4105644333185343,1356.0
g54009,1.9341202478059067,618.0
g54011,1.343017613646443,875.0
g54013,0.7978198706885418,1139.0
g54015,-0.1300149008707452,1652.0
g54017,-0.5059059157701826,1871.0
g54019,1.8112238046931783,666.0
g54021,-0.8717638247347943,2052.0
g54023,-0.33852414024927135,1778.0
g54025,2.2724525137436196,496.0
g54027,-0.8066967205244912,2019.0
g54029,1.6139543911121828,755.0
g54031,0.8902102502920093,1086.0
g54033,1.0461959414988877,1009.0
g54035,-0.5388602084078219,1894.0
g54037,-3.2727382487506627,2813.0
g54039,0.4829699793506007,1319.0
g54041,1.4283781450406288,835.0
g54043,1.1013353967392767,982.0
g54045,-0.8516193369310947,2045.0
g54047,4.152707516761906,173.0
g54049,0.49902255905995746,1308.0
g54051,0.44153180686694504,1342.0
g54053,0.675780424935005,1205.0
g54055,1.8418010741937634,649.0
g54057,1.3316220678018507,880.0
g54059,-0.12740540585815774,1651.0
g54061,-4.026827646537093,2936.0
g54063,0.3362632476086129,1399.0
g54065,0.6675836775410857,1210.0
g54067,-0.20604227510350626,1697.0
g54069,3.2925541310302213,287.0
g54071,0.5660221420959732,1264.0
g54073,-0.44549315693213265,1843.0
g54075,1.7209738959484238,706.0
g54077,-1.8169150953053717,2434.0
g54079,-3.5934341418965117,2867.0
g54081,0.1214446124332137,1513.0
g54083,0.6179062663262702,1233.0
g54085,1.4338813352182471,833.0
g54087,2.1115402195207755,545.0
g54089,4.23946676647532,168.0
g54091,-0.21245553626675656,1699.0
g54093,0.21446430174362524,1458.0
g54095,1.8388818534308564,652.0
g54097,-0.28493287798031885,1747.0
g54099,0.4515207455702239,1340.0
g54101,2.096567797757279,550.0
g54103,1.1007683660431342,983.0
g54105,-3.1645213478687033,2794.0
g54107,0.334869244641255,1403.0
g54109,-0.48277887133241837,1860.0
g55001,0.8346944958910185,1119.0
g55003,2.0526638504662205,570.0
g55005,0.45952300875356156,1335.0
g55007,1.3985724088164726,851.0
g55009,-1.9185350626528086,2465.0
g55011,-1.6527350754107528,2373.0
g55013,2.9276721206691683,337.0
g55015,-5.195951595830261,3035.0
g55017,-2.062542207973899,2513.0
g55019,-0.5608204381721531,1900.0
g55021,-2.4784819304846413,2623.0
g55023,0.30674267281297435,1418.0
g55025,-3.7443243201919616,2896.0
g55027,-2.8912313926569997,2730.0
g55029,1.8091273692934324,670.0
g55031,-0.058751612179475776,1612.0
g55033,-2.462493562657211,2616.0
g55035,-1.6590553261032959,2379.0
g55037,2.1377290700225875,538.0
g55039,-0.876218473479472,2057.0
g55041,3.9845966370245622,195.0
g55043,-1.8248684975391638,2436.0
g55045,-1.8788299851113566,2452.0
g55047,0.5940683890176456,1249.0
g55049,-2.7249306251354843,2689.0
g55051,4.252367292268589,167.0
